Wallet Address,Credit Score,Total Deposited,Total Borrowed,Total Repaid,Liquidation Events,Repay Ratio,Deposit/Borrow Ratio,Active Days,Risk Category
0x003ed65a094ef804c934f2427b601e03113882ff,1000,"200,000,000,000,000.00",0.00,0.00,0,0.00,20000000000000000000000.00,0,Low Risk
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,996,"1,041,443,662,163,526,418,432.00","513,249,820,437,229,862,912.00","1,069,320,800.00",0,0.00,2.03,41,Low Risk
0x003f705c2e62e268891d8aa2724e32f2176dc963,1000,"10,000,000,000,000,000,000.00",0.00,0.00,0,0.00,1000000000000000013287555072.00,0,Low Risk
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,1000,"2,083,828,642,316,590,514,176.00","17,000,000,000.00","17,023,583,187.00",0,1.00,122578155430.39,31,Low Risk
0x00405f7b768a9a6b81e8060a17f0550501acf6be,799,"30,081,600,471.00","7,740,167,788,329,321,472.00",0.00,0,0.00,0.00,56,Low Risk
0x0040932d4c252856709b24dc406244392d3df400,1000,"9,770,602.00",0.00,0.00,0,0.00,977060200000000.00,0,Low Risk
0x0040daac32d83c78546ae36da42a496b28ab09e1,1000,"1,156,000,000,000,000,000,000.00",0.00,0.00,0,0.00,115599999999999990870778576896.00,61,Low Risk
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,1000,"500,000,000,000,000,000.00",0.00,0.00,0,0.00,50000000000000002382364672.00,0,Low Risk
0x0041dac13d9365b4d695fb612950dc71884f8db1,1000,"3,035,900,184,062,809,604,096.00","871,319,800,000,607,027,200.00","655,191,329,712,615,194,624.00",0,0.75,3.48,51,Low Risk
0x0043090d0a3338eb89914ea9af5c529e928a044c,1000,"9,104,597,210.00",0.00,0.00,0,0.00,910459721000000000.00,0,Low Risk
0x0043260ff376a32f335de2091e8bd455d74ecef9,1000,"1,106,700.00",0.00,0.00,0,0.00,110670000000000.00,0,Low Risk
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,1000,"4,428,075,463,800,590.00",0.00,0.00,0,0.00,442807546380058974224384.00,0,Low Risk
0x00432beb667c8908a74f35fef62882b502347e61,1000,"20,833,601.00",0.00,0.00,0,0.00,2083360100000000.00,3,Low Risk
0x00433d27687ff685d3871395d7fedfd42b1c3529,1000,"135,099,010,831,941,550,080.00",0.00,0.00,0,0.00,13509901083194154818237104128.00,81,Low Risk
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,1000,"128,224,000,000,000,000,000.00",0.00,0.00,0,0.00,12822399999999998858880876544.00,52,Low Risk
0x004403abb2246c48ac770e30e7b36e3b16e152a1,1000,"6,125,292,574,661,701,632.00","2,225,060,000.00","2,226,910,929.00",0,1.00,2752866248.40,23,Low Risk
0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,1000,"1,040,000,838.00",0.00,0.00,0,0.00,104000083800000000.00,0,Low Risk
0x0044803a27c6c45babd3fb7affb80b3f913579d7,1000,"96,013,535,623,996,866,560.00","30,000,000,000,980,000,768.00","30,077,541,071,282,319,360.00",0,1.00,3.20,88,Low Risk
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,800,"18,514,774,119,640,530,944.00","4,500,000,000,032,630,112,256.00","100,000,000,001,630,322,688.00",0,0.02,0.00,86,Low Risk
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,1000,"262,400,000,000,000,000,000.00","223,270,563.00","223,289,236.00",0,1.00,1175255691902.38,34,Low Risk
0x004624a132094f106e977c369c8f2e1ebffb2ae1,1000,"1,106,565.00",0.00,0.00,0,0.00,110656500000000.00,0,Low Risk
0x0046d10482bc3ae87fa4cb550e36706addf2304a,1000,"1,108,121.00",0.00,0.00,0,0.00,110812100000000.00,0,Low Risk
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,1000,"82,000,000,000,000,000,000.00",0.00,0.00,0,0.00,8199999999999999394275393536.00,0,Low Risk
0x00481898361901f3e49bfe3e40872d09e93c2c11,1000,"251,305,279,462,300,778,496.00",0.00,0.00,0,0.00,25130527946230078493492772864.00,25,Low Risk
0x0048e6fd005224e7e9f00058c630307f0710a84b,992,"39,564,854,675,668,973,125,632.00","20,742,142,885,336,969,117,696.00","7,538,711,787,646,098,604,032.00",0,0.36,1.91,82,Low Risk
0x0049436d8c3da52d604cdc390e45026b2662d7f7,1000,"39,717,390,290,837,739,405,312.00","11,003,000,000,012,001,214,464.00","6,003,965,807,461,202,395,136.00",0,0.55,3.61,47,Low Risk
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,1000,"239,715,290,460,029,288,448.00","30,010,680,291,871,014,912.00","30,055,717,765,930,496,000.00",0,1.00,7.99,41,Low Risk
0x004965f85a3db4d5221189595141ecab247b115d,1000,"2,003,017,440,000,000,000.00",0.00,0.00,0,0.00,200301743999999987035406336.00,7,Low Risk
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,1000,"34,311,653,889,900,789,366,784.00","25,050,654,303,784,190,083,072.00","25,034,047,277,744,858,857,472.00",0,1.00,1.37,15,Low Risk
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,1000,"98,900,000,000,000,000.00",0.00,0.00,0,0.00,9889999999999999442157568.00,0,Low Risk
0x004a61f49faeab28ac5cc72ed26a7114d134362e,1000,"1,000,000.00",0.00,0.00,0,0.00,100000000000000.00,0,Low Risk
0x004af1171e5783d1223056a700e992b0eccf6191,1000,"33,465,400,000,000,000,000.00",0.00,0.00,0,0.00,3346539999999999708286156800.00,0,Low Risk
0x004afb002e3fb33c833fc16b6b63103bbf97312d,989,"19,514,358,248,074,249,240,576.00","5,600,000,000,005,511,315,456.00","2,767,268,030.00",1,0.00,3.48,29,Low Risk
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,799,"218,148,265,486,804.00","288,190,848,307,231,904.00",0.00,0,0.00,0.00,16,Low Risk
0x004c572659319871be9d4ab337fb3df6237979d7,1000,"114,151.00",0.00,0.00,0,0.00,11415100000000.00,0,Low Risk
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,1000,"1,500,000,000,000,000,000.00",0.00,0.00,0,0.00,149999999999999998557159424.00,0,Low Risk
0x004c788aecdcc8ae214519737576d67da3c7334a,1000,"1,100,000.00",0.00,0.00,0,0.00,110000000000000.00,0,Low Risk
0x004ce54398cc569a622bf5a99ae857306243c8ec,993,"547,840,475,027.00","499,800,000,000.00","499,969,487,883.00",0,1.00,1.10,67,Low Risk
0x004d71c111862702272e6beccdaafb07c9b96c37,933,"2,061,118,065,814,649,589,202,944.00","2,345,151,882,939,414,180,003,840.00","2,380,990,381,636,642,874,064,896.00",1,1.02,0.88,84,Low Risk
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,1000,"1,108,184.00",0.00,0.00,0,0.00,110818400000000.00,0,Low Risk
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,1000,"1,108,326.00",0.00,0.00,0,0.00,110832600000000.00,0,Low Risk
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,1000,"2,544,679,999,999,999,737,856.00","97,190,000,000,724,434,944.00","97,229,998,472,604,876,800.00",0,1.00,26.18,84,Low Risk
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,993,"56,482,260,981,339,504,640.00","289,941,550,834,937,888,768.00","579,946,376,597,634,875,392.00",0,2.00,0.19,54,Low Risk
0x0051ed91501bdefede70975ec9459a0dd3c5657b,799,"14,755,088,912,075,304.00","10,000,000,000,000,000,000.00",0.00,0,0.00,0.00,0,Low Risk
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,1000,"2,031,231,618,466,160,384.00",0.00,0.00,0,0.00,203123161846616029579444224.00,4,Low Risk
0x00526e91ec022d8596bda04092071c1da6b5322e,1000,"309,177,703,582,135,091,200.00","50,008,000,000,000,000,000.00","50,009,526,928,872,865,792.00",0,1.00,6.18,3,Low Risk
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,1000,"9,995,377,221,235,593,216.00","2,005,000,000,000,000,000.00","1,823,546,447,145,775.00",0,0.00,4.99,0,Low Risk
0x0052d655d117dae79d897213af1d4393ab32c739,1000,"1,107,916.00",0.00,0.00,0,0.00,110791600000000.00,0,Low Risk
0x005399ba80babd299512e9efb4e0e764f673405c,1000,"100,000.00",0.00,0.00,0,0.00,10000000000000.00,0,Low Risk
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,897,"7,023,919,501,490,101,682,176.00","7,400,000,000,031,437,357,056.00","31,448,798,555.00",0,0.00,0.95,112,Low Risk
0x00548bf85d26850ad7ad55ca90ba02572349f648,1000,"100,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,10.00,0,Low Risk
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,1000,"103,200,000,000,000,000.00",0.00,0.00,0,0.00,10319999999999999698010112.00,0,Low Risk
0x00552481817c28f473f4cc61538db6536015d906,1000,"2,200,000.00",0.00,0.00,0,0.00,220000000000000.00,5,Low Risk
0x00553b963de06016c68681c9bee10a79c51c5d8a,1000,"25,000,000,000,025,001,984.00",0.00,0.00,0,0.00,2500000000002500185221496832.00,0,Low Risk
0x005547e9fa569b6835204402138146861e901b06,1000,"6,020,936,009,277,490.00",0.00,0.00,0,0.00,602093600927748959764480.00,0,Low Risk
0x00560340190b7e9a1027fb5e72858a8298588303,1000,"53,784,266.00",0.00,0.00,0,0.00,5378426600000000.00,0,Low Risk
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,1000,"3,991,999,923,319,999,561,728.00","1,250,000,000.00","1,250,374,694.00",0,1.00,3193599938656.00,10,Low Risk
0x0056323f02bb16de8025a79ab09e1dd5c8114602,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x005661a7a441451fafdccd579905a7dbc79fd538,1000,"5,968,301,103,307,496,448.00","3,694,467,744,456,207.00","755,442,765,044,057.00",0,0.20,1615.47,12,Low Risk
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,1000,"4,414,467,304,508,297,216.00",0.00,0.00,0,0.00,441446730450829731111632896.00,0,Low Risk
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,1000,"26,750,000,000,020,993,015,808.00","12,000,000,000,000,000,000,000.00","4,877,378,787,478,327,001,088.00",0,0.41,2.23,113,Low Risk
0x005711ac01b67981d6b627c09470cce29dbd3353,1000,"4,999,000,000,000,000,262,144.00","1,200,000,000,000,000,000.00","1,200,000,000,000,000,000.00",0,1.00,4165.83,0,Low Risk
0x0057abf4b6b95cd42cb8c197e78b934d45679432,1000,"1,180,196.00",0.00,0.00,0,0.00,118019600000000.00,6,Low Risk
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,1000,"1,055,527.00",0.00,0.00,0,0.00,105552700000000.00,6,Low Risk
0x0057b22d4385adfbc48a6581b141e04acdaf7768,1000,"667,861,626.00",0.00,0.00,0,0.00,66786162600000000.00,65,Low Risk
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,852,"296,332,052,349,172,776,960.00","450,000,000,004,250,009,600.00","404,232,168.00",0,0.00,0.66,71,Low Risk
0x0057bf0e2082921a880500ab18e716c46c54216e,1000,"1,094,705.00",0.00,0.00,0,0.00,109470500000000.00,0,Low Risk
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,1000,"1,769,543,243,975,281,606,656.00","311,636,452,010,373,087,232.00","311,808,997,324,875,628,544.00",0,1.00,5.68,9,Low Risk
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,1000,"12,192.00",0.00,0.00,0,0.00,1219200000000.00,0,Low Risk
0x0059221c8444995878e9a82b0b2d732fb3da913e,1000,"100,000,000.00",0.00,0.00,0,0.00,10000000000000000.00,20,Low Risk
0x005a61772557bef9a3e65a7b87eaccce34f2700e,1000,"1,265,163.00",0.00,0.00,0,0.00,126516300000000.00,9,Low Risk
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,1000,"279,299,381,097,999,990,784.00",0.00,0.00,0,0.00,27929938109799997781093384192.00,25,Low Risk
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,998,"839,623,710,364,391,440,384.00","324,657,847,560,566,079,488.00",0.00,0,0.00,2.59,75,Low Risk
0x005ab5979532d34dc60a4582597464df0b5a7c87,1000,"987,047,873,057,108,787,200.00","1,338,374,591.00","1,338,548,128.00",0,1.00,737497468716.60,9,Low Risk
0x005ab79a1b5982604cdc066565499d90c550e001,1000,98.00,0.00,0.00,0,0.00,9800000000.00,0,Low Risk
0x005ae07a1782019253917d76334a0579ac3a9b64,1000,"137,815,058,866,829,705,216.00","7,000,000,000.00","7,008,281,014.00",0,1.00,19687865552.40,54,Low Risk
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,1000,"1,008,088,391,548,741,632.00","53,000,000.00","53,052,717.00",0,1.00,19020535689.60,16,Low Risk
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,1000,"100,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,10.00,0,Low Risk
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,1000,"1,289,000,000,000,000,000.00",0.00,0.00,0,0.00,128900000000000003581935616.00,0,Low Risk
0x005b8864b832d250e97996febb2b6a10b4562fd1,997,"1,098,321,249,335,770,218,496.00","821,722,075,429,293,916,160.00","821,723,665,759,977,734,144.00",0,1.00,1.34,0,Low Risk
0x005bf9036a459545ec86252db2a37667a5823b94,1000,"20,001,000,000,000,001,835,008.00","2,100,000,000.00","2,100,000,000.00",0,1.00,9524285714285.71,0,Low Risk
0x005c7aa4001747cd4bf25c777318a13191a182ac,998,"1,324,010,124,393,109,520,384.00","847,007,057,920,841,089,024.00","775,163,057,289,755,754,496.00",0,0.92,1.56,94,Low Risk
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x005ce3720edd52ef800ed68bfe29114a7d86e623,997,"234,483,018.00","154,774,261.00","154,779,404.00",0,1.00,1.52,0,Low Risk
0x005ceac16427ed612040519f078d08570eaf7688,1000,"91,194,297,883,843.00",0.00,0.00,0,0.00,9119429788384299581440.00,0,Low Risk
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,1000,"2,136,341.00",0.00,0.00,0,0.00,213634100000000.00,3,Low Risk
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,1000,"442,439,790,963,936,526,336.00","310,400,000,008,700,035,072.00","311,351,121,616,266,330,112.00",0,1.00,1.43,31,Low Risk
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,1000,"11,858.00",0.00,0.00,0,0.00,1185800000000.00,0,Low Risk
0x005df03951fac36e8cc39b7d03eadf00829815b4,1000,"9,010,433,301,105,338.00",0.00,0.00,0,0.00,901043330110533822054400.00,5,Low Risk
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,1000,"182,301,563.00",0.00,0.00,0,0.00,18230156300000000.00,0,Low Risk
0x005e5cac6eb7637edf689403e01b86bda451ef61,995,"50,085,164,177,069,814,317,056.00","42,025,045,836,371,758,940,160.00","42,073,115,512,152,931,696,640.00",0,1.00,1.19,42,Low Risk
0x005eba6d8c2af1e7058d7c22e23999188fd15339,1000,"1,300,000,300,000,000,000.00",0.00,0.00,0,0.00,130000029999999994099138560.00,10,Low Risk
0x005ec23381d0b33407fcdedd2df7facd769304cd,1000,"106,400,000,000,000,000.00",0.00,0.00,0,0.00,10640000000000000637534208.00,0,Low Risk
0x005f16f017aa933bb41965b52848ceb8ee48b171,951,"47,378,965,843,679,337,512,960.00","43,079,940,871,065,780,092,928.00","4,650,744,950,277,343,805,440.00",0,0.11,1.10,153,Low Risk
0x005f4ed154aec7b147190c97d3f2535fc8360b12,999,"714,481,240,233,854,238,720.00","100,000,000,001,050,017,792.00","1,051,152,732.00",0,0.00,7.14,10,Low Risk
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,1000,"6,302,079,097,383,864.00",0.00,0.00,0,0.00,630207909738386408079360.00,0,Low Risk
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,1000,"108,700,000,000,000,000.00",0.00,0.00,0,0.00,10870000000000000574619648.00,0,Low Risk
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,1000,"10,000,000,000,000,000.00","2,000.00",0.00,0,0.00,4999999999975.00,0,Low Risk
0x006002bafd83794a35b3d63fb00bfce00f4557ed,1000,"18,914.00",0.00,0.00,0,0.00,1891400000000.00,0,Low Risk
0x0060f329ae466559db2e692b24252a5163bf16c3,1000,"1,308,802.00",0.00,0.00,0,0.00,130880200000000.00,0,Low Risk
0x006106679868ffbeb8bef8788be4d59571a13053,1000,"1,109,025.00",0.00,0.00,0,0.00,110902500000000.00,0,Low Risk
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,1000,"8,500,000,000,000,000,000.00","3,923,646.00","3,923,650.00",0,1.00,2166352418133.54,5,Low Risk
0x0062cb1c249a8579e155794dc86960e4f88af402,1000,"1,706,195,213,297,000,382,464.00","200,000,000.00","200,139,387.00",0,1.00,8530976066485.00,25,Low Risk
0x006366325c813728f871c16a7703b818ee1ac6f1,1000,"850,000,000,002,905,210,880.00",0.00,0.00,0,0.00,85000000000290512717343621120.00,32,Low Risk
0x0063d9477fd76b7c9732917b3b884d918607a804,998,"222,402,800,041,827,696,640.00","82,950,664,791,014,473,728.00",0.00,0,0.00,2.68,2,Low Risk
0x00645acbda7635b02a8b517d49ef6cbd028962e3,1000,"1,107,817.00",0.00,0.00,0,0.00,110781700000000.00,0,Low Risk
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,1000,"8,692,704,994,771,087,654,912.00","5,000,000,000.00","81,666,013.00",0,0.02,1738540998954.22,108,Low Risk
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,890,"279,446,698,546,400,544.00","330,320,000,000,481,099,776.00","240,090,406,774,797,729,792.00",0,0.73,0.00,11,Low Risk
0x006501f106d155981aac18b4d31a6e14d1e55fae,1000,"2,098,406,000,000,000.00","500,000,000,000,000.00",0.00,0,0.00,4.20,0,Low Risk
0x00651f6724f748af9315f720d67ef9ecc3139bdf,1000,"109,900,000,000,000,000.00",0.00,0.00,0,0.00,10989999999999999047892992.00,0,Low Risk
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x006551b8f041761e2e47bb4792b21e67786b3452,996,"500,000,000,000,000,000.00","250,000,000,931,668,992.00",0.00,0,0.00,2.00,0,Low Risk
0x0065fb0daffbc3025516415183fa808b2b40b3fb,1000,"2,013,302.00",0.00,0.00,0,0.00,201330200000000.00,7,Low Risk
0x0066023b24edd70b7def47effbf2fd7617f9c66b,1000,"345,000,000,000,686,948,352.00",0.00,0.00,0,0.00,34500000000068692859682816000.00,5,Low Risk
0x0066245819d5d387ac2209620741e721ccada64d,1000,"91,400,000,000,000,000.00",0.00,0.00,0,0.00,9139999999999999320522752.00,0,Low Risk
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,954,"3,557,856,584,565,248,229,376.00","2,740,230,000,000,000,065,536.00","2,235,476,176,768,039,424.00",0,0.00,1.30,85,Low Risk
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,1000,"3,000,000,000,000,000,000,000.00",0.00,0.00,0,0.00,299999999999999991891638616064.00,0,Low Risk
0x0066a75495069b7d760177aa2607a140b13aa520,1000,"294,718,826,056,037,892,096.00",0.00,0.00,0,0.00,29471882605603787580079341568.00,14,Low Risk
0x0067243a8b83385457c53923a6cd0bc019b090e8,1000,"1,020,703.00",0.00,0.00,0,0.00,102070300000000.00,0,Low Risk
0x00677d8b6fda25b199539633a8cd07074c855cb7,1000,"1,001,557,644,526,424,031,232.00","531,895,083,854,062,682,112.00","532,801,759,793,154,228,224.00",0,1.00,1.88,20,Low Risk
0x0067eec7ad35e72613d760e917890d1b7e876e4e,1000,"7,466,148,387,347,256.00",0.00,0.00,0,0.00,746614838734725528420352.00,0,Low Risk
0x006850972a3144f2bcb0d37fbd7f84b26765d458,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x00694ba9219891081e07b31ebaf19abfd97e1acb,959,"9,041,534,199.00","7,000,000,000.00",0.00,0,0.00,1.29,31,Low Risk
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,1000,"2,095,836.00",0.00,0.00,0,0.00,209583600000000.00,7,Low Risk
0x0069d013b71c2d000fca70549d894e49b8e4e031,1000,"26,300,000,000,000,000.00",0.00,0.00,0,0.00,2630000000000000004194304.00,0,Low Risk
0x006a310554681273826624361a3177cd9f3aad1d,1000,"10,000,000,001,099,660.00",0.00,0.00,0,0.00,1000000000109966044168192.00,7,Low Risk
0x006acbf79f7c4580fa01ffa48085d832592f1b63,1000,"22,811,269,802,281,639,346,176.00","32,000,000,000.00","32,140,651,709.00",0,1.00,712852181321.30,61,Low Risk
0x006b64b48437695a2c0b470e22de9b8d3b866f52,1000,"1,108,704.00",0.00,0.00,0,0.00,110870400000000.00,0,Low Risk
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,1000,"1,104,633,396,000,000,180,224.00",0.00,0.00,0,0.00,110463339600000019756862144512.00,53,Low Risk
0x006bcd94f74784887705d74884308172343855ee,1000,"1,300,000,000,000,000,000.00",0.00,0.00,0,0.00,130000000000000001040187392.00,0,Low Risk
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,1000,"41,600,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,8.32,0,Low Risk
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,897,"102,630,224,809,304,940,085,248.00","120,976,550,894,367,670,272,000.00",0.00,0,0.00,0.85,122,Low Risk
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,1000,"85,325,591,073,224,359,936.00","535,000,000.00","535,000,000.00",0,1.00,159487086118.18,13,Low Risk
0x006dfe647e57d2cdaf47000731659c1f92ece423,1000,"1,108,835.00",0.00,0.00,0,0.00,110883500000000.00,0,Low Risk
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,1000,"20,857,283,544,466,495,373,312.00",0.00,0.00,0,0.00,2085728354446649419486961074176.00,42,Low Risk
0x006f1973f3a2911fc15569d7787f51fb114db606,1000,"260,000,000,000,460.00",0.00,0.00,0,0.00,26000000000045998931968.00,22,Low Risk
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,996,"84,680,157,080,986,091,520.00","42,228,114,245,212,086,272.00",0.00,0,0.00,2.01,22,Low Risk
0x006f74448baead5563915255c8fbc12fd7f6a5df,956,"527,424,815,882,618,208,256.00","838,670,243,048,430,455,750,656.00","758,844,989,960,459,271,536,640.00",0,0.90,0.00,114,Low Risk
0x006fda5407be210b6d8d653b04859a748e84e64a,1000,"7,699,545.00",0.00,0.00,0,0.00,769954500000000.00,0,Low Risk
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,1000,"7,618,593,909,714,608.00",0.00,0.00,0,0.00,761859390971460724981760.00,15,Low Risk
0x00705d931184135830185bb284fb8ed277693d0d,1000,"121,921,120,034,518,712,320.00",0.00,0.00,0,0.00,12192112003451870966655746048.00,0,Low Risk
0x007078c8001b515b14000cc78306072a5dfd55b3,1000,"161,438,576,774,936,363,008.00","100,568,846,308,744,003,584.00","100,595,126,082,429,632,512.00",0,1.00,1.61,28,Low Risk
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,1000,"311,166,958,936,260,758,994,944.00","141,367,403,444.00","141,409,783,328.00",0,1.00,2201122404144.06,74,Low Risk
0x0070bc9033adf1e49517f98304f41f778d370208,965,"14,615,824,339,271,638,056,960.00","4,250,000,000,011,500,257,280.00","4,251,350,681,315,572,711,424.00",2,1.00,3.44,83,Low Risk
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,1000,"28,100,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,5.62,0,Low Risk
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,998,"6,807,525,695,169.00","8,149,019,130,542.00","10,346,971,206,923.00",0,1.27,0.84,84,Low Risk
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,960,"1,499,933,929,241,205,504.00","2,080,000,000,000,000,000,000.00","2,012,842,695,104,583,434,240.00",0,0.97,0.00,53,Low Risk
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,1000,"1,022,000,045.00",0.00,0.00,0,0.00,102200004500000000.00,0,Low Risk
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,1000,"69,462,801,532,980,650,049,536.00","47,500,000,000,022,495,100,928.00","47,532,600,513,311,927,173,120.00",0,1.00,1.46,22,Low Risk
0x00752654dcd85f8e42e207ccf48212388fd7173d,1000,"1,108,380.00",0.00,0.00,0,0.00,110838000000000.00,0,Low Risk
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,1000,"640,496.00",0.00,0.00,0,0.00,64049600000000.00,0,Low Risk
0x0076b2f8ead986bb6de67735313891c0876f4388,1000,"24,000,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,4.80,0,Low Risk
0x0076bc177845e513018cda51be5e5f80f44aeb50,1000,"999,771.00",0.00,0.00,0,0.00,99977100000000.00,7,Low Risk
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,1000,"807,750,000,000,025,886,720.00","340,142,000,010,023,010,304.00","340,184,939,175,662,256,128.00",0,1.00,2.37,41,Low Risk
0x00778698bbc902543b596af6e7c0aa13b614162d,1000,"7,508,499,000,009,649,291,264.00","9,646,501,000.00","8,157,921,276.00",0,0.85,778365025827.46,76,Low Risk
0x007821abbcc2da83df7fdf57520741d6ea1042f2,1000,"1,109,238.00",0.00,0.00,0,0.00,110923800000000.00,0,Low Risk
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,798,"425,828,511,372,080,000.00","181,960,143,805,990,010,880.00",0.00,0,0.00,0.00,8,Low Risk
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,960,"12,000,000,000,000,000,000.00","2,500,000,000,012,892,766,208.00","2,506,242,855,901,444,177,920.00",0,1.00,0.00,12,Low Risk
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,1000,"251,773,398,506,479,288,320.00","110,000,000.00","110,031,055.00",0,1.00,2288849077331.63,15,Low Risk
0x0079228fa4e08e800883021b18ff0bc7937b3aef,1000,"4,526,325,400,454,035.00",0.00,0.00,0,0.00,452632540045403507130368.00,7,Low Risk
0x00795ff7870798a332a99c3969406286259dce8f,798,"789,883,390,099,118,720.00","390,319,796,886,685,155,328.00","320,213,006,816,112,000.00",0,0.00,0.00,78,Low Risk
